total_bill,tip,sex,smoker,day,time,size,price_per_person,firstname,lastname,Payer Name,CC Number,Payment ID
523.71,816.79,Male,No,Mon,Dinner,2,648.46,Angela,Breed,Angela Breed,6541261851971794,Sun8278
637.92,680.78,Male,Yes,Tue,Meal,2,949.98,Joleen,Macey,Joleen Macey,6556125429686465,Sun4272
793.55,159.71,Male,No,Thu,Meal,3,756.18,Melodie,Giff,Melodie Giff,6541769662029588,Sun3056
314.38,894.93,Female,Yes,Sat,Breakfast,3,180.38,Lacie,Ax,Lacie Ax,6541830111400045,Sun7724
146.76,386.79,Female,Yes,Tue,Breakfast,1,537.55,Millie,McLaughlin,Millie McLaughlin,6541879741173669,Sun0762
763.77,188.42,Male,No,Mon,Breakfast,4,926.63,Annaliese,Cyrie,Annaliese Cyrie,6541234379444028,Sun3964
462.75,244.12,Female,No,Fri,Breakfast,1,895.88,Mary,Talia,Mary Talia,6541416995790850,Sun5272
945.73,130.21,Male,No,Mon,Breakfast,1,38.73,Nannie,Emanuel,Nannie Emanuel,6541466548322045,Sun0435
943.72,656.66,Female,No,Fri,Breakfast,3,262.83,Mara,Diann,Mara Diann,6541914391611798,Sun0610
247.06,459.17,Male,Yes,Fri,Breakfast,2,840.8,Valeda,Rubie,Valeda Rubie,6556416504823874,Sun0518
401.32,967.78,Female,Yes,Wed,Meal,1,303.15,Clarice,Sheng,Clarice Sheng,6556297198893003,Sun8156
668.31,127.29,Female,Yes,Wed,Breakfast,1,419.03,Wilma,Ochs,Wilma Ochs,6556383871830682,Sun9914
491.84,713.1,Female,No,Fri,Meal,4,558,Mariele,Yusuk,Mariele Yusuk,6541545517219600,Sun8392
164.35,930.15,Male,No,Fri,Breakfast,3,800.22,Antonietta,Standing,Antonietta Standing,6541721614938851,Sun5959
104.29,720.99,Male,No,Wed,Meal,2,533.71,Caryl,Tatianas,Caryl Tatianas,6556787886654571,Sun7020
915.1,173.97,Male,Yes,Thu,Dinner,3,659.24,Shaylyn,Flyn,Shaylyn Flyn,6541662656772126,Sun9237
939.69,145.48,Male,No,Sat,Breakfast,3,394.47,Shel,Belldas,Shel Belldas,6556077901392478,Sun9221
204.51,859.48,Female,Yes,Sun,Meal,2,268.58,Elyssa,Norrie,Elyssa Norrie,6556645550460905,Sun8832
413.88,152.7,Male,Yes,Tue,Breakfast,3,945.59,Ingrid,Kauppi,Ingrid Kauppi,6541861446203217,Sun2094
902.45,600.15,Male,Yes,Wed,Breakfast,2,997.28,Florencia,Jeanne,Florencia Jeanne,6541108893754726,Sun8848
804.48,34.92,Female,Yes,Mon,Dinner,1,534.84,Monika,Niccolo,Monika Niccolo,6556848498843476,Sun6588
929.97,794.41,Male,Yes,Mon,Breakfast,2,41.54,Ingrid,Diann,Ingrid Diann,6541100819544741,Sun3616
387.59,88.08,Male,No,Mon,Meal,2,714.14,Gui,Argus,Gui Argus,6541128976873756,Sun3503
503.45,610.84,Male,No,Mon,Meal,3,379.26,Michaelina,Ogren,Michaelina Ogren,6541545515327076,Sun8695
859.1,105.32,Male,No,Wed,Breakfast,1,44.91,Daryl,Lorenz,Daryl Lorenz,6541287254061231,Sun1412
992.2,935.76,Male,No,Thu,Breakfast,3,301.24,Talya,Bethany,Talya Bethany,6541390125801296,Sun4233
143.76,334.4,Female,Yes,Fri,Meal,3,967.4,Elfreda,Mitzi,Elfreda Mitzi,6556497246507651,Sun4523
170.56,616.85,Male,Yes,Sat,Meal,3,744.12,Teddie,Nikaniki,Teddie Nikaniki,6556817772602668,Sun8607
477.54,672.85,Female,Yes,Sun,Dinner,1,238.74,Misha,Zeeba,Misha Zeeba,6541254747912021,Sun0214
309.92,98.24,Female,Yes,Tue,Meal,2,118.98,Heida,Merna,Heida Merna,6541890056893912,Sun3031
463.43,790.87,Male,Yes,Fri,Breakfast,4,125.16,Dode,Margret,Dode Margret,6556333007482207,Sun9271
794.72,83.48,Female,Yes,Sun,Dinner,1,300.21,Raina,Ellerey,Raina Ellerey,6541315133568527,Sun3529
775.89,794.1,Male,Yes,Mon,Breakfast,3,517.45,Tobe,Barrus,Tobe Barrus,6556954446861647,Sun7492
550.62,486.34,Male,Yes,Sat,Breakfast,1,484.32,Tami,Elvyn,Tami Elvyn,6541228622988445,Sun3679
880.22,371.97,Male,Yes,Thu,Dinner,2,45.15,Jillayne,Mullane,Jillayne Mullane,6556956194588580,Sun4724
920.72,827.83,Male,No,Fri,Meal,2,854.13,Gui,Masao,Gui Masao,6541149405276709,Sun5185
581.72,98.54,Female,Yes,Sat,Meal,2,177.13,Elyssa,Tryck,Elyssa Tryck,6541073882678641,Sun5844
234.35,679.96,Female,No,Sun,Meal,4,696.49,Orelia,Fosque,Orelia Fosque,6541965787949526,Sun7573
570.48,245.25,Female,Yes,Tue,Dinner,2,174.95,Aili,Chem,Aili Chem,6556451473375306,Sun9738
504.81,994.42,Male,Yes,Wed,Breakfast,2,631.79,Doro,Fennessy,Doro Fennessy,6556966578750487,Sun0376
524.3,985.4,Female,Yes,Fri,Dinner,3,821.42,Taffy,Sawtelle,Taffy Sawtelle,6541154475256477,Sun8818
758.24,998.62,Male,Yes,Mon,Breakfast,1,747.87,Gretal,McCutcheon,Gretal McCutcheon,6541368308692855,Sun0502
863.28,841.37,Male,Yes,Sat,Breakfast,4,630.64,Nicoli,Ackerley,Nicoli Ackerley,6556315322247308,Sun3655
881.21,978.17,Female,No,Mon,Meal,1,152.25,Ayn,Brittani,Ayn Brittani,6556071823671031,Sun1845
607.43,1000.02,Female,Yes,Thu,Dinner,4,418.59,Hope,Posner,Hope Posner,6541111185804551,Sun5435
188.75,149.58,Female,Yes,Wed,Breakfast,2,238.02,Shaylyn,Slifka,Shaylyn Slifka,6541697649008190,Sun7734
170.91,821.49,Male,No,Wed,Breakfast,1,806.15,Livvyy,Wildermuth,Livvyy Wildermuth,6541372951865280,Sun2378
536.21,38.6,Female,Yes,Sun,Breakfast,1,882.19,Tamqrah,Dash,Tamqrah Dash,6541582420006473,Sun6079
657.41,670.62,Female,No,Wed,Meal,1,992,Loree,Meli,Loree Meli,6556607954682521,Sun6767
814.66,834.38,Male,Yes,Thu,Breakfast,1,755.37,Ivett,Cloris,Ivett Cloris,6541967096187794,Sun7362
279.49,781.85,Female,No,Sun,Dinner,2,713.93,Cindelyn,Sabella,Cindelyn Sabella,6541361298336793,Sun5580
852.59,386.08,Female,No,Fri,Breakfast,2,874.22,Jessamyn,Carey,Jessamyn Carey,6541377489442242,Sun9654
409.87,907.59,Male,No,Sat,Meal,2,602.11,Melisent,Jorgan,Melisent Jorgan,6541533650714206,Sun6451
976.51,486.77,Female,No,Sat,Breakfast,2,592.99,Sophia,Hermes,Sophia Hermes,6556560362732930,Sun8235
225,57.22,Female,No,Sat,Dinner,4,742.4,Kenna,Fax,Kenna Fax,6541756469204186,Sun8948
167.03,384.29,Male,Yes,Sun,Meal,1,967.44,Luci,Wareing,Luci Wareing,6541505718898774,Sun8982
416.41,148.43,Male,Yes,Fri,Meal,1,492.84,Ronna,Tomasina,Ronna Tomasina,6541239859675528,Sun7143
907.57,675.95,Female,No,Mon,Meal,3,803.59,Karlee,Hollingsworth,Karlee Hollingsworth,6541599158917438,Sun4690
631.78,451.5,Female,Yes,Thu,Breakfast,1,311.11,Wileen,Lindemann,Wileen Lindemann,6556158761557147,Sun9223
951.58,111.93,Male,No,Fri,Dinner,2,806.64,Pollyanna,Ferino,Pollyanna Ferino,6556416040169746,Sun9658
389.89,651.59,Female,Yes,Wed,Breakfast,3,218.4,Nikki,Sigfrid,Nikki Sigfrid,6556211779431909,Sun3313
645.52,574.93,Male,Yes,Wed,Dinner,3,175.7,Feliza,Creamer,Feliza Creamer,6541837826830629,Sun5698
128.18,655.54,Male,Yes,Sat,Dinner,1,684.44,Rosabelle,Naashom,Rosabelle Naashom,6556123823251937,Sun8021
527.2,580.71,Female,Yes,Sun,Breakfast,3,284.98,Ileana,Graig,Ileana Graig,6541948975926290,Sun9693
865.35,201.89,Female,Yes,Wed,Dinner,2,89.47,Alleen,Merriott,Alleen Merriott,6556159343144954,Sun4053
537.46,168.28,Female,Yes,Mon,Breakfast,2,61.58,Micheline,Tufts,Micheline Tufts,6541513805263789,Sun6653
352.41,772.58,Male,No,Mon,Breakfast,2,353.21,Dania,Soneson,Dania Soneson,6541648676495776,Sun8157
731.61,604.94,Female,Yes,Tue,Meal,2,699.41,Cathyleen,Moina,Cathyleen Moina,6541470176407014,Sun1871
265.43,244.26,Female,Yes,Tue,Meal,2,825.85,Aimil,Shama,Aimil Shama,6556211253200205,Sun4426
818.31,185.01,Male,Yes,Wed,Dinner,3,421.44,Kirstin,Colbert,Kirstin Colbert,6556378585717615,Sun0377
197.17,869.46,Male,Yes,Fri,Meal,4,891.14,Romona,Fennessy,Romona Fennessy,6541867325298446,Sun2172
839.05,610.98,Female,Yes,Fri,Breakfast,4,219.07,Pamella,Urias,Pamella Urias,6541999823752102,Sun8373
528.51,971.09,Male,No,Mon,Meal,3,37.9,Britni,Demitria,Britni Demitria,6556687441923888,Sun1722
679.28,433.53,Female,No,Tue,Breakfast,4,853.08,Janenna,Ulphia,Janenna Ulphia,6541610999094848,Sun1639
716.94,961.35,Male,Yes,Fri,Breakfast,1,985.21,Tybie,Evvie,Tybie Evvie,6556526624028864,Sun5992
141.59,916.31,Male,Yes,Sun,Meal,2,247.13,Nikki,Couture,Nikki Couture,6541640235593870,Sun8186
474.31,987.76,Male,No,Wed,Breakfast,1,92.27,Etta,Mike,Etta Mike,6541922785575375,Sun7953
165.72,167.38,Male,No,Sun,Dinner,1,508.61,Aurore,Karylin,Aurore Karylin,6556440189249205,Sun3208
803.15,927.06,Male,Yes,Wed,Dinner,2,109.11,Emmey,Anyah,Emmey Anyah,6556995083673379,Sun9956
649.59,553.67,Female,Yes,Fri,Breakfast,2,589.88,Johna,McNully,Johna McNully,6541502201731927,Sun0828
555.9,640.65,Male,Yes,Thu,Dinner,1,715.67,Ivett,Roarke,Ivett Roarke,6556268329809533,Sun3225
664.75,569.19,Male,No,Mon,Breakfast,2,931.01,Reeba,Clarissa,Reeba Clarissa,6556865909362149,Sun7427
368.42,825.08,Male,No,Wed,Meal,1,72.01,Clo,Slifka,Clo Slifka,6556777406283368,Sun4718
565.76,636.08,Male,Yes,Sat,Breakfast,2,698.41,Kara-Lynn,Toni,Kara-Lynn Toni,6556343584116664,Sun5791
193.18,628.48,Male,No,Sat,Dinner,2,841.12,Joelly,Tillford,Joelly Tillford,6556727720842186,Sun3758
323.43,101.2,Male,No,Tue,Breakfast,1,30.48,Caryl,Mehalek,Caryl Mehalek,6556396323200098,Sun9477
300.92,244.87,Female,No,Fri,Dinner,3,124.82,Ardeen,Evvie,Ardeen Evvie,6541034920533830,Sun5000
877.72,66.07,Male,No,Thu,Meal,3,643.58,Gwenneth,Vins,Gwenneth Vins,6556266665454870,Sun4642
984.85,135.8,Male,Yes,Sat,Dinner,3,425.37,Cyb,Adrienne,Cyb Adrienne,6556689628034276,Sun2360
237.48,892.01,Female,Yes,Tue,Breakfast,4,392.52,Ebonee,Daniele,Ebonee Daniele,6556787268781377,Sun5277
236.48,554.32,Female,Yes,Wed,Dinner,2,503.32,Lorenza,Naor,Lorenza Naor,6556879267423344,Sun4739
264.62,22.29,Male,Yes,Tue,Dinner,4,119.06,Almeta,Harday,Almeta Harday,6556068689090796,Sun3176
456.19,107.07,Male,Yes,Tue,Breakfast,2,324.08,Gilda,Hillel,Gilda Hillel,6541714002374740,Sun4989
826.29,121.49,Male,Yes,Sat,Meal,3,202.17,Janenna,Nickola,Janenna Nickola,6541983546320053,Sun3637
917.43,908.43,Female,Yes,Sun,Dinner,3,935.1,Violet,Oneida,Violet Oneida,6541284140356712,Sun5829
490.34,884.17,Male,Yes,Wed,Breakfast,3,123.94,Jenilee,Duwalt,Jenilee Duwalt,6556739078045595,Sun5677
567.73,250.33,Female,Yes,Mon,Meal,3,12.99,Gabriellia,Wooster,Gabriellia Wooster,6556709869026259,Sun5190
107.44,632.43,Female,Yes,Tue,Breakfast,3,176.14,Marnia,Alva,Marnia Alva,6556685729044461,Sun7421
606.96,657.68,Male,No,Wed,Breakfast,1,857.63,Merrie,Stoller,Merrie Stoller,6556809003647751,Sun0283
528.87,273.2,Female,No,Sun,Meal,4,348.26,Anica,Sheng,Anica Sheng,6556863879041636,Sun7337
514.91,951.4,Female,No,Tue,Breakfast,3,338.43,Pamella,Marden,Pamella Marden,6541591530998309,Sun2776
722.92,157.16,Male,No,Fri,Meal,2,103.25,Gratia,Cath,Gratia Cath,6556159076657202,Sun2048
949.39,625.41,Female,Yes,Tue,Meal,3,983.84,Imojean,Luhe,Imojean Luhe,6556725057260501,Sun9239
359.07,408.01,Female,No,Wed,Meal,3,614.67,Belva,Alejoa,Belva Alejoa,6541567526770128,Sun3521
298.71,263.23,Female,Yes,Wed,Breakfast,2,54.99,Kassey,Narton,Kassey Narton,6541034523846237,Sun5252
400.94,46.54,Male,Yes,Tue,Dinner,1,472.8,Millie,Phyllis,Millie Phyllis,6541727761096032,Sun4482
999.37,265.99,Female,No,Wed,Dinner,1,844.96,Orsola,Anastatius,Orsola Anastatius,6541511381446851,Sun3006
640.16,452.71,Male,No,Sun,Breakfast,1,715.27,Brietta,Belldas,Brietta Belldas,6556483991902985,Sun5689
784.93,505.26,Male,No,Fri,Breakfast,1,460.11,Abbie,Glovsky,Abbie Glovsky,6556198706525214,Sun9042
183.44,961.61,Male,Yes,Fri,Meal,1,463.64,Lexine,Pearse,Lexine Pearse,6541078059653015,Sun4329
807.36,434.12,Male,No,Sat,Meal,4,629.29,Sean,Hurley,Sean Hurley,6541616896738380,Sun9431
500.54,443.54,Female,No,Fri,Breakfast,4,437.17,Lucy,Edmund,Lucy Edmund,6556050844290001,Sun2721
794.94,285.33,Male,Yes,Tue,Dinner,1,932.85,Allyce,Aprile,Allyce Aprile,6556576451268580,Sun9585
921.61,634.2,Female,No,Mon,Dinner,3,127.45,Lexine,Noam,Lexine Noam,6556721427808487,Sun7932
919.79,243.97,Male,No,Tue,Meal,3,749.22,Britte,Cookie,Britte Cookie,6541069875673045,Sun6167
235.33,557.5,Male,No,Wed,Meal,3,597.99,Dione,Bohlin,Dione Bohlin,6541341309366112,Sun3181
964.4,507.7,Female,No,Wed,Meal,2,77.66,Allyce,Fax,Allyce Fax,6541016940368703,Sun0804
235.47,17.31,Male,No,Tue,Breakfast,3,515.72,Kristina,Jammal,Kristina Jammal,6541174229774530,Sun8109
451.29,373.72,Male,Yes,Mon,Dinner,4,62.05,Nickie,Ball,Nickie Ball,6541678715661864,Sun8978
485.02,44.01,Male,No,Sun,Meal,2,144.13,Catrina,Lalitta,Catrina Lalitta,6556208417972167,Sun1879
598.94,543.83,Female,No,Thu,Dinner,4,501.15,Melanie,Eldrid,Melanie Eldrid,6541469657909076,Sun0436
235.33,100.04,Male,No,Fri,Dinner,1,198.28,Genovera,Konyn,Genovera Konyn,6541968642227149,Sun9980
461.6,986.96,Female,Yes,Mon,Meal,1,807.29,Malina,Shanley,Malina Shanley,6556559982251628,Sun9249
408.58,370.4,Male,No,Fri,Dinner,3,337.89,Nataline,Hollingsworth,Nataline Hollingsworth,6541701028502252,Sun4793
811.88,430.92,Female,Yes,Wed,Meal,2,322.83,Nerta,Bevin,Nerta Bevin,6556122416924008,Sun7350
335.37,141.26,Female,Yes,Sat,Meal,4,824.59,Tracey,Nerita,Tracey Nerita,6541964308544755,Sun3212
343.34,727.35,Male,No,Wed,Dinner,2,364.29,Arabel,Valerio,Arabel Valerio,6541434375369608,Sun6531
952.33,383.43,Male,Yes,Sat,Breakfast,2,448.08,Chloris,Nickola,Chloris Nickola,6541424905305284,Sun5674
841.95,839.64,Female,Yes,Mon,Breakfast,1,580.5,Tomasina,Hashim,Tomasina Hashim,6541603346869843,Sun1905
301.45,337.58,Female,Yes,Sat,Meal,1,957.17,Jean,Millda,Jean Millda,6541997510526354,Sun0337
355.11,295.78,Female,Yes,Fri,Breakfast,2,470.07,Raquela,Peti,Raquela Peti,6556457711491412,Sun0620
551.22,608.65,Male,No,Sun,Dinner,3,509.36,Katuscha,McClimans,Katuscha McClimans,6541204296357779,Sun1388
863.34,420.54,Male,No,Wed,Meal,3,489.31,Benita,O'Rourke,Benita O'Rourke,6541377765379285,Sun0643
114.83,610.61,Male,No,Tue,Breakfast,2,195.36,Meghann,Gavrila,Meghann Gavrila,6541516872172593,Sun7468
223.08,413.6,Female,No,Fri,Breakfast,4,383.2,Agnese,Guthrie,Agnese Guthrie,6556404677824092,Sun8133
106.17,834,Male,No,Fri,Breakfast,2,64.71,Marti,Chandler,Marti Chandler,6541116488608956,Sun4508
460.58,377.74,Female,Yes,Mon,Meal,1,812.7,Johna,Odysseus,Johna Odysseus,6541651654316313,Sun6626
408.6,433.15,Female,Yes,Thu,Meal,1,94.01,Rebeca,Lanita,Rebeca Lanita,6556306537481771,Sun4752
595.63,895.98,Female,No,Wed,Meal,3,889.73,Lynea,Cornelia,Lynea Cornelia,6541515543858644,Sun8500
794.53,245.78,Female,No,Tue,Dinner,2,60.1,Juliane,McAdams,Juliane McAdams,6556137694605809,Sun8519
981.11,727.5,Male,Yes,Sat,Breakfast,2,535.85,Chickie,Gamaliel,Chickie Gamaliel,6541748922311087,Sun1662
759.65,849.1,Male,No,Sat,Dinner,2,674.08,Almeta,Poll,Almeta Poll,6556005625330806,Sun1993
286.39,946.84,Male,Yes,Thu,Meal,3,242.52,Gloria,Olin,Gloria Olin,6556764943887089,Sun5385
331.42,98.02,Female,No,Sun,Breakfast,1,246.43,Josephine,Yuille,Josephine Yuille,6556129657381910,Sun5079
440.66,204.64,Male,Yes,Sun,Dinner,3,56.67,Dode,Nester,Dode Nester,6556408061965707,Sun2907
534.06,320.44,Female,Yes,Mon,Meal,3,646.16,Sharlene,Chesna,Sharlene Chesna,6541548000525348,Sun2174
749.16,23.93,Female,Yes,Thu,Meal,4,556.63,Gianina,Iphlgenia,Gianina Iphlgenia,6541539771759602,Sun5372
433.62,232.25,Female,Yes,Thu,Dinner,1,341.41,Courtnay,LaRue,Courtnay LaRue,6556363030312776,Sun0066
929.36,505.25,Female,Yes,Mon,Breakfast,3,800.57,Valli,Fairweather,Valli Fairweather,6556776922479528,Sun4131
988.06,155.54,Female,No,Fri,Breakfast,2,510.51,Candy,Gaspard,Candy Gaspard,6541592290336428,Sun4695
586.88,733.33,Female,Yes,Thu,Dinner,2,781.95,Ardys,Liebermann,Ardys Liebermann,6541412877082106,Sun5183
470.64,36.09,Female,No,Sat,Breakfast,2,16.62,Margette,Blake,Margette Blake,6556532325023661,Sun5610
925.69,87.68,Male,Yes,Mon,Breakfast,1,641.77,Verla,Tamsky,Verla Tamsky,6556029478204058,Sun2319
243.2,6.39,Female,No,Sun,Meal,2,788.96,Maye,Seessel,Maye Seessel,6556866308536989,Sun2643
108.97,630.83,Male,Yes,Wed,Breakfast,1,395.05,Consuela,Hull,Consuela Hull,6556005345655965,Sun1685
262.48,836.26,Female,No,Tue,Meal,3,824.54,Julieta,Giff,Julieta Giff,6541670624936837,Sun2499
210.55,666,Female,No,Sat,Breakfast,4,225.32,Selma,Georas,Selma Georas,6556925007617073,Sun4918
764.54,102.51,Female,Yes,Tue,Meal,2,280.08,Ida,Hamil,Ida Hamil,6541529427344965,Sun6948
440.91,915.86,Male,Yes,Sat,Meal,4,796.86,Cecile,Maples,Cecile Maples,6541866072700892,Sun9415
505.35,356.61,Male,No,Tue,Meal,1,367.61,Charissa,Cyrie,Charissa Cyrie,6541864580974474,Sun4743
762.31,979.79,Male,Yes,Mon,Meal,3,621.52,Stevana,Japeth,Stevana Japeth,6556720950645225,Sun9879
798.23,438.6,Female,Yes,Wed,Meal,1,970.4,Nickie,Malvino,Nickie Malvino,6556183815230393,Sun7535
886.54,251.27,Male,Yes,Sat,Dinner,1,862.84,Adore,Verger,Adore Verger,6556258584662294,Sun3666
320.19,226.73,Female,No,Tue,Meal,3,199.69,Orsola,Anderea,Orsola Anderea,6541290295874763,Sun0229
692.26,539.37,Male,No,Thu,Breakfast,1,641.17,Lonnie,Liebermann,Lonnie Liebermann,6556629391246401,Sun0434
810.71,361.41,Female,No,Fri,Dinner,1,359.09,Elsie,Lalitta,Elsie Lalitta,6556731212703634,Sun7324
882.39,331.9,Female,Yes,Fri,Meal,3,786.5,Bernie,Rugen,Bernie Rugen,6556697364218477,Sun4863
537.34,213.73,Female,No,Thu,Meal,2,693.83,Daphne,Yuille,Daphne Yuille,6556934359590093,Sun1025
547.49,479.54,Female,Yes,Thu,Breakfast,2,526.41,Adriana,Pip,Adriana Pip,6556668893561228,Sun9513
868.37,765.77,Female,Yes,Wed,Breakfast,4,298.46,Norine,Fiester,Norine Fiester,6541941165610797,Sun3536
361.26,943.1,Male,No,Sun,Breakfast,4,997.31,Caryl,Mike,Caryl Mike,6541893995890170,Sun3166
449.91,17.65,Female,No,Sat,Meal,3,715.04,Shauna,Levey,Shauna Levey,6556687570914620,Sun2736
546.52,133.68,Male,Yes,Fri,Meal,2,947.53,Hannis,Sothena,Hannis Sothena,6556442383911703,Sun6934
787.82,170.96,Male,Yes,Thu,Dinner,3,242.18,Antonietta,Ochs,Antonietta Ochs,6556693075797821,Sun5496
232.06,650.34,Female,No,Mon,Meal,4,976.28,Berta,Zitvaa,Berta Zitvaa,6556357419866308,Sun4349
207.85,504.46,Female,Yes,Fri,Meal,2,930.31,Ekaterina,Ricki,Ekaterina Ricki,6556754801032132,Sun7810
241.79,94.69,Female,Yes,Sun,Meal,2,693.54,Elie,Evvie,Elie Evvie,6541011668166442,Sun2860
614.84,374.63,Female,Yes,Tue,Meal,2,250.43,Hettie,Denis,Hettie Denis,6541608821675840,Sun6274
532.09,974.37,Male,Yes,Sun,Meal,2,499.98,Bernie,Obed,Bernie Obed,6541987534349737,Sun5805
718.53,812.11,Male,Yes,Fri,Meal,4,266.97,Quintina,Janith,Quintina Janith,6541244028328551,Sun6108
946.67,582.69,Male,No,Sun,Dinner,2,617.13,Bernie,Delila,Bernie Delila,6541873910185330,Sun1566
122.09,477.21,Male,Yes,Tue,Breakfast,4,44.51,Cassandra,Sidonius,Cassandra Sidonius,6541401978151889,Sun3638
983.12,525.63,Female,Yes,Sat,Dinner,4,369.13,Monika,McGrody,Monika McGrody,6541294124477444,Sun9707
758.11,272.21,Female,Yes,Fri,Meal,3,652.49,Blake,Lytton,Blake Lytton,6541405740531351,Sun4932
494.96,196.92,Male,No,Tue,Meal,4,478.84,Lila,Haldas,Lila Haldas,6556633787342798,Sun6356
852.19,653.32,Female,Yes,Wed,Breakfast,2,87.32,Netty,Wittie,Netty Wittie,6541908580170790,Sun2966
853.04,362.4,Male,Yes,Thu,Dinner,3,774.26,Britni,Rosalba,Britni Rosalba,6541485291394570,Sun7816
478.04,611.91,Female,Yes,Sat,Breakfast,1,726.51,Hollie,Adrienne,Hollie Adrienne,6556212120010677,Sun0733
768.84,559.95,Male,Yes,Fri,Breakfast,3,347.73,Dode,Ruvolo,Dode Ruvolo,6541516766417031,Sun4330
133.87,567.54,Male,Yes,Sun,Breakfast,2,581.21,Kristan,Winthorpe,Kristan Winthorpe,6556608467997994,Sun3773
691.35,982.27,Female,No,Sun,Dinner,2,173.19,Annecorinne,Romelda,Annecorinne Romelda,6541312961105765,Sun8399
715.45,310.32,Male,No,Mon,Breakfast,3,118.31,Sharai,Kermit,Sharai Kermit,6556258000254992,Sun0348
802.05,605.6,Female,No,Thu,Dinner,1,926.19,Alisha,Thomasina,Alisha Thomasina,6556017319529852,Sun6219
217.41,559.29,Male,Yes,Sat,Dinner,4,561.09,Libbie,Zitvaa,Libbie Zitvaa,6541092376757117,Sun6279
208.5,700.26,Female,No,Sun,Dinner,4,759.26,Marita,Verger,Marita Verger,6541206949247596,Sun3895
573.43,25.85,Female,Yes,Fri,Dinner,2,223.33,Merrie,Seligman,Merrie Seligman,6541226822119859,Sun3811
616.71,888.81,Male,No,Fri,Dinner,2,483.2,Stevana,Mendez,Stevana Mendez,6541921710271353,Sun6180
339.81,255.12,Male,Yes,Sat,Breakfast,3,649.7,Alex,Jenness,Alex Jenness,6541026030507812,Sun6737
303.52,266.15,Female,Yes,Thu,Breakfast,4,929.45,Rivalee,Podvin,Rivalee Podvin,6556976509241727,Sun2525
445.5,74.96,Female,Yes,Wed,Breakfast,4,860.74,Annecorinne,Lutero,Annecorinne Lutero,6556785058003156,Sun5644
706.82,830.26,Female,Yes,Sun,Meal,4,459.7,Lanna,Salvidor,Lanna Salvidor,6556131644967726,Sun8443
688.2,760.46,Male,Yes,Sat,Dinner,2,738.04,Gerrie,Letsou,Gerrie Letsou,6541930923208812,Sun3246
981.44,600.76,Female,Yes,Mon,Meal,4,117.16,Quintina,Dimitris,Quintina Dimitris,6541651786498751,Sun6630
188.97,89.58,Female,Yes,Sat,Dinner,4,419.97,Ezmeralda,Tyson,Ezmeralda Tyson,6541049628759607,Sun9489
362.43,896.37,Male,No,Fri,Meal,2,267.57,Emylee,Ahab,Emylee Ahab,6556137703531951,Sun9088
182.99,117.88,Male,Yes,Sun,Meal,2,507.87,Clo,Kimmie,Clo Kimmie,6541865670631154,Sun6822
814.07,903.63,Male,No,Wed,Breakfast,1,173.43,Mariann,Othilia,Mariann Othilia,6556533511387707,Sun0979
358.39,493.58,Male,No,Tue,Meal,2,412.41,Brynna,Poll,Brynna Poll,6541771951309255,Sun5111
422.09,244.63,Male,Yes,Wed,Breakfast,4,157.76,Alia,Plato,Alia Plato,6541281666618288,Sun4547
879.7,231.57,Female,No,Thu,Breakfast,4,451.07,Rochette,Judye,Rochette Judye,6541478024069911,Sun4202
584.47,743.31,Male,No,Sun,Breakfast,3,941.12,Nanete,Connelly,Nanete Connelly,6556958653846908,Sun6500
807.77,460.8,Male,No,Wed,Breakfast,1,120.96,Berget,Llovera,Berget Llovera,6556694769395977,Sun6594
361.17,908.25,Male,No,Sat,Breakfast,2,739.78,Delilah,Clarissa,Delilah Clarissa,6541919809392019,Sun7440
443.44,918.89,Female,Yes,Sun,Breakfast,1,250.71,Vevay,Cavan,Vevay Cavan,6556581848499475,Sun1718
154.7,318.44,Male,Yes,Mon,Dinner,3,84.73,Ebonee,Zenas,Ebonee Zenas,6541650560540682,Sun8974
760.18,562.95,Female,No,Thu,Meal,2,815.52,Kelly,Lynn,Kelly Lynn,6541015898117523,Sun0014
353.72,882,Male,No,Sun,Dinner,2,286.63,Fredericka,Concha,Fredericka Concha,6556796560123759,Sun2170
147.53,856.31,Female,Yes,Thu,Dinner,2,874.28,Almeta,Seumas,Almeta Seumas,6541123891941637,Sun5046
268.62,479.92,Male,Yes,Sat,Breakfast,1,775.69,Carly,Arley,Carly Arley,6556671718233300,Sun6518
689.9,499.03,Female,No,Wed,Dinner,2,180.13,Marcy,Rooney,Marcy Rooney,6556660638772236,Sun6340
205.1,3.25,Female,No,Thu,Meal,1,257.1,Judy,Roche,Judy Roche,6541859262958502,Sun4767
207.02,695.57,Male,No,Sun,Dinner,3,925.58,Ethel,Lucienne,Ethel Lucienne,6541725366791099,Sun2185
749.4,904.31,Female,Yes,Sun,Breakfast,4,183.77,Dominga,Bennie,Dominga Bennie,6556198472905153,Sun8328
855.22,21.74,Male,No,Sun,Dinner,4,966.41,Farrah,Devlen,Farrah Devlen,6556515993500074,Sun9157
280.26,727.91,Female,Yes,Mon,Dinner,4,288.17,Dawn,Stoller,Dawn Stoller,6556849185825434,Sun4755
381.32,305.94,Female,Yes,Wed,Meal,3,449.58,Hollie,Bigner,Hollie Bigner,6541896721085942,Sun7837
622.5,761.01,Female,Yes,Sun,Dinner,4,315.9,Cam,Winthorpe,Cam Winthorpe,6541152894188957,Sun0491
